transaction_id,card_id,amount,transaction_type,timestamp,store_id,terminal_id,batch_id,authorization_code,status,balance_after
TX-POS-202503110048-120108,BMZH-6085,9.42,REFUND,2025-03-06 12:30:55,STORE-0512,POS-002,BATCH-STORE-0512-20250306-5,631106,APPROVED,9.420000000000009
TX-POS-202503110048-267111,GC-STORE-0512-4863,2.99,PURCHASE,2025-02-25 13:56:56,STORE-0512,POS-003,BATCH-STORE-0512-20250225-8,JB2791,APPROVED,5.479999999999977
TX-POS-202503110048-948892,CARD-15909,0.0,BALANCE,2025-02-26 16:41:35,STORE-0512,POS-004,BATCH-STORE-0512-20250226-3,168343,APPROVED,10.860000000000001
TX-POS-202503110048-488657,GC-STORE-0512-4006,1.44,PURCHASE,2025-02-15 19:54:13,STORE-0512,POS-002,BATCH-STORE-0512-20250215-5,VZ4198,APPROVED,3.1086244689504383e-15
TX-POS-202503110048-431510,GC-STORE-0512-7609,29.5,REFUND,2025-02-10 13:18:12,STORE-0512,POS-002,BATCH-STORE-0512-20250210-6,R70450,APPROVED,29.95
TX-POS-202503110048-857835,DWUW-3000,2.9,PURCHASE,2025-03-03 11:26:00,STORE-0512,POS-005,BATCH-STORE-0512-20250303-7,867994,APPROVED,0.6000000000000072
TX-POS-202503110048-632544,CARD-89784,1.0,PURCHASE,2025-02-27 11:07:27,STORE-0512,POS-003,BATCH-STORE-0512-20250227-7,Z60524,APPROVED,5.390000000000002
TX-POS-202503110048-083953,GKTD-1174,3.99,PURCHASE,2025-02-16 11:14:20,STORE-0512,POS-001,BATCH-STORE-0512-20250216-5,577307,APPROVED,0.9999999999999929
TX-POS-202503110048-445864,CARD-76846,1.0,PURCHASE,2025-02-16 11:42:39,STORE-0512,POS-001,BATCH-STORE-0512-20250216-4,556548,APPROVED,2.9899999999999523
TX-POS-202503110048-969201,4099799561778100,2.99,PURCHASE,2025-03-05 13:11:39,STORE-0512,POS-005,BATCH-STORE-0512-20250305-7,SK0087,APPROVED,0.129999999999999
TX-POS-202503110048-101276,CARD-96423,0.0,BALANCE,2025-03-06 18:43:07,STORE-0512,POS-005,BATCH-STORE-0512-20250306-8,R61579,APPROVED,28.090000000000007
TX-POS-202503110048-699866,GC-STORE-0512-3821,8.99,REFUND,2025-03-09 19:38:00,STORE-0512,POS-005,BATCH-STORE-0512-20250309-7,879703,APPROVED,8.990000000000006
TX-POS-202503110048-768025,8356096443560358,42.5,REFUND,2025-02-25 17:52:08,STORE-0512,POS-001,BATCH-STORE-0512-20250225-8,343616,APPROVED,44.510000000000005
TX-POS-202503110048-159829,CARD-89146,4.99,PURCHASE,2025-02-22 19:53:45,STORE-0512,POS-003,BATCH-STORE-0512-20250222-1,Z58100,APPROVED,-7.105427357601002e-15
TX-POS-202503110048-366680,CARD-74172,5.0,PURCHASE,2025-03-04 19:23:30,STORE-0512,POS-005,BATCH-STORE-0512-20250304-4,Y88648,APPROVED,4.459999999999987
TX-POS-202503110048-745736,CARD-17812,5.99,REFUND,2025-02-28 18:38:35,STORE-0512,POS-004,BATCH-STORE-0512-20250228-4,F28925,APPROVED,51.46
TX-POS-202503110048-418343,CARD-52662,3.29,PURCHASE,2025-02-24 11:10:03,STORE-0512,POS-003,BATCH-STORE-0512-20250224-2,KO1163,APPROVED,1.62
TX-POS-202503110048-643692,CARD-75336,2.0,PURCHASE,2025-02-16 19:09:22,STORE-0512,POS-002,BATCH-STORE-0512-20250216-3,J87185,APPROVED,-3.552713678800501e-15
TX-POS-202503110048-496365,BMZH-6085,4.0,PURCHASE,2025-02-16 12:16:15,STORE-0512,POS-004,BATCH-STORE-0512-20250216-9,W83875,APPROVED,5.420000000000009
TX-POS-202503110048-871721,7975287310209107,25.25,REFUND,2025-02-20 14:51:44,STORE-0512,POS-004,BATCH-STORE-0512-20250220-6,W18060,APPROVED,26.66
TX-POS-202503110048-332196,SPKU-3920,37.0,REFUND,2025-02-27 12:08:53,STORE-0512,POS-001,BATCH-STORE-0512-20250227-2,003004,APPROVED,39.5
TX-POS-202503110048-949524,4746968598550019,13.99,PURCHASE,2025-02-12 18:54:29,STORE-0512,POS-001,BATCH-STORE-0512-20250212-4,DA7727,APPROVED,-2.1316282072803006e-14
TX-POS-202503110048-885621,GC-STORE-0512-8471,7.33,REFUND,2025-03-06 17:57:53,STORE-0512,POS-005,BATCH-STORE-0512-20250306-6,337860,APPROVED,8.11
TX-POS-202503110048-122535,9277382790131241,1.75,PURCHASE,2025-02-26 13:45:29,STORE-0512,POS-005,BATCH-STORE-0512-20250226-3,454297,APPROVED,-4.440892098500626e-15
TX-POS-202503110048-485661,GC-STORE-0512-9581,4.29,PURCHASE,2025-03-09 12:33:31,STORE-0512,POS-003,BATCH-STORE-0512-20250309-4,L47037,APPROVED,1.7000000000000002
TX-POS-202503110048-129138,XQMH-2690,7.21,REFUND,2025-02-20 13:31:24,STORE-0512,POS-003,BATCH-STORE-0512-20250220-7,190817,APPROVED,7.269999999999971
TX-POS-202503110048-603514,2205083892062411,3.24,PURCHASE,2025-02-17 19:54:33,STORE-0512,POS-002,BATCH-STORE-0512-20250217-7,IL4916,APPROVED,1.1900000000000013
TX-POS-202503110048-012505,4690807834091167,3.1,REFUND,2025-02-28 11:38:27,STORE-0512,POS-001,BATCH-STORE-0512-20250228-9,S44819,APPROVED,3.099999999999997
TX-POS-202503110048-469972,GC-STORE-0512-8790,4.86,PURCHASE,2025-02-15 11:23:00,STORE-0512,POS-004,BATCH-STORE-0512-20250215-4,L83680,APPROVED,0.3600000000000021
TX-POS-202503110048-559809,YAXM-4298,7.0,PURCHASE,2025-02-23 17:56:09,STORE-0512,POS-002,BATCH-STORE-0512-20250223-2,ON8375,APPROVED,4.249999999999986
TX-POS-202503110048-900084,6120977159046466,16.5,PURCHASE,2025-03-07 11:45:54,STORE-0512,POS-005,BATCH-STORE-0512-20250307-9,DN5426,APPROVED,29.369999999999983
TX-POS-202503110048-485000,UOHH-3091,3.0,PURCHASE,2025-03-03 12:54:03,STORE-0512,POS-005,BATCH-STORE-0512-20250303-4,203471,APPROVED,3.4099999999999966
TX-POS-202503110048-301479,GC-STORE-0512-5678,9.99,PURCHASE,2025-03-07 11:32:15,STORE-0512,POS-001,BATCH-STORE-0512-20250307-8,320945,APPROVED,0.19999999999999218
TX-POS-202503110048-928717,CARD-88765,5.99,REFUND,2025-03-10 12:40:29,STORE-0512,POS-004,BATCH-STORE-0512-20250310-7,U61503,APPROVED,5.989999999999988
TX-POS-202503110048-897945,CARD-50991,1.27,PURCHASE,2025-02-21 13:35:58,STORE-0512,POS-002,BATCH-STORE-0512-20250221-9,O26386,APPROVED,6.217248937900877e-15
TX-POS-202503110048-611344,UECK-8401,48.99,REFUND,2025-03-08 12:48:08,STORE-0512,POS-002,BATCH-STORE-0512-20250308-8,ON6232,APPROVED,52.49
TX-POS-202503110048-440509,3901077698327117,4.99,REFUND,2025-03-04 11:08:28,STORE-0512,POS-001,BATCH-STORE-0512-20250304-8,Z80711,APPROVED,4.99
TX-POS-202503110048-119864,CARD-40791,43.99,REFUND,2025-02-20 11:14:56,STORE-0512,POS-001,BATCH-STORE-0512-20250220-3,B98948,APPROVED,45.52000000000001
TX-POS-202503110048-250564,CARD-61051,8.0,REFUND,2025-03-11 18:37:54,STORE-0512,POS-002,BATCH-STORE-0512-20250311-8,Z38063,APPROVED,8.000000000000004
TX-POS-202503110048-035934,1648505857523692,0.0,BALANCE,2025-02-20 18:05:33,STORE-0512,POS-003,BATCH-STORE-0512-20250220-7,217422,APPROVED,3.1899999999999977
TX-POS-202503110048-543125,GC-STORE-0512-5748,2.99,PURCHASE,2025-02-20 12:22:37,STORE-0512,POS-004,BATCH-STORE-0512-20250220-8,E51052,APPROVED,1.83
TX-POS-202503110048-334039,1092327184454104,20.29,PURCHASE,2025-03-05 19:15:32,STORE-0512,POS-005,BATCH-STORE-0512-20250305-6,T96037,APPROVED,7.68999999999998
TX-POS-202503110048-862052,2255420133554654,1.0,PURCHASE,2025-02-09 15:26:39,STORE-0512,POS-003,BATCH-STORE-0512-20250209-5,957068,APPROVED,0.6700000000000019
TX-POS-202503110048-953654,7545665971717750,14.2,PURCHASE,2025-02-28 18:13:19,STORE-0512,POS-004,BATCH-STORE-0512-20250228-5,I21577,APPROVED,0.6099999999999781
TX-POS-202503110048-094813,CARD-97003,8.38,REFUND,2025-02-17 19:21:36,STORE-0512,POS-005,BATCH-STORE-0512-20250217-7,HI8891,APPROVED,8.610000000000005
TX-POS-202503110048-866917,CARD-40980,7.0,PURCHASE,2025-03-03 11:07:55,STORE-0512,POS-003,BATCH-STORE-0512-20250303-9,900556,APPROVED,0.9899999999999718
TX-POS-202503110048-941466,IFKT-7993,0.0,BALANCE,2025-03-07 18:10:23,STORE-0512,POS-005,BATCH-STORE-0512-20250307-8,DC3332,APPROVED,8.210000000000006
TX-POS-202503110048-661524,CARD-49590,1.22,PURCHASE,2025-02-23 12:53:13,STORE-0512,POS-003,BATCH-STORE-0512-20250223-6,DU9171,APPROVED,0.26999999999999136
TX-POS-202503110048-045115,8512563806250068,2.67,PURCHASE,2025-02-18 12:18:37,STORE-0512,POS-003,BATCH-STORE-0512-20250218-5,X29579,APPROVED,-1.9539925233402755e-14
TX-POS-202503110048-260077,5829776931712955,6.28,PURCHASE,2025-02-17 17:52:57,STORE-0512,POS-001,BATCH-STORE-0512-20250217-8,CZ5900,APPROVED,36.709999999999994
TX-POS-202503110048-035716,GC-STORE-0512-2644,8.99,REFUND,2025-03-03 15:05:39,STORE-0512,POS-001,BATCH-STORE-0512-20250303-8,V98295,APPROVED,9.1
TX-POS-202503110048-574168,GC-STORE-0512-9344,2.99,PURCHASE,2025-02-11 13:41:54,STORE-0512,POS-001,BATCH-STORE-0512-20250211-3,U49045,APPROVED,16.240000000000038
TX-POS-202503110048-331526,6120977159046466,1.5,PURCHASE,2025-02-12 11:12:53,STORE-0512,POS-005,BATCH-STORE-0512-20250212-9,LO9019,APPROVED,27.869999999999983
TX-POS-202503110048-608566,AKWK-6242,0.0,BALANCE,2025-03-10 17:34:55,STORE-0512,POS-001,BATCH-STORE-0512-20250310-2,G67840,APPROVED,0.2799999999999834
TX-POS-202503110048-645689,1620090976692438,5.99,REFUND,2025-03-06 13:57:24,STORE-0512,POS-003,BATCH-STORE-0512-20250306-7,924088,APPROVED,5.990000000000013
TX-POS-202503110048-827500,AQUU-4567,16.99,PURCHASE,2025-02-27 19:05:48,STORE-0512,POS-003,BATCH-STORE-0512-20250227-1,943518,APPROVED,6.95999999999999
TX-POS-202503110048-130245,CARD-92529,46.04,REFUND,2025-03-04 18:23:47,STORE-0512,POS-003,BATCH-STORE-0512-20250304-3,ID3328,APPROVED,48.550000000000004
TX-POS-202503110048-708871,3937970013685544,3.0,REFUND,2025-02-26 19:48:48,STORE-0512,POS-001,BATCH-STORE-0512-20250226-3,TY9229,APPROVED,3.9199999999999644
TX-POS-202503110048-570755,CARD-55643,7.0,REFUND,2025-02-24 12:04:34,STORE-0512,POS-005,BATCH-STORE-0512-20250224-4,486804,APPROVED,7.0000000000000036
TX-POS-202503110048-641511,GC-STORE-0512-3358,35.0,REFUND,2025-02-15 09:31:58,STORE-0512,POS-003,BATCH-STORE-0512-20250215-1,V28910,APPROVED,36.849999999999994
TX-POS-202503110048-695952,3614380858355128,3.99,PURCHASE,2025-03-05 08:26:23,STORE-0512,POS-002,BATCH-STORE-0512-20250305-5,XE9690,APPROVED,1.0099999999999962
TX-POS-202503110048-348081,CARD-92529,41.99,REFUND,2025-03-05 18:25:37,STORE-0512,POS-002,BATCH-STORE-0512-20250305-4,W66943,APPROVED,90.54
TX-POS-202503110048-002006,3250234945628989,0.0,BALANCE,2025-02-16 21:51:32,STORE-0512,POS-001,BATCH-STORE-0512-20250216-5,415683,APPROVED,0.8899999999999986
TX-POS-202503110048-158003,GC-STORE-0512-5263,5.0,PURCHASE,2025-03-04 12:23:04,STORE-0512,POS-002,BATCH-STORE-0512-20250304-4,IZ6528,APPROVED,3.4200000000000035
TX-POS-202503110048-469222,WOAE-8150,15.99,PURCHASE,2025-02-11 19:12:48,STORE-0512,POS-003,BATCH-STORE-0512-20250211-7,659132,APPROVED,5.040000000000008
TX-POS-202503110048-233294,CARD-92529,66.5,PURCHASE,2025-02-27 13:48:17,STORE-0512,POS-001,BATCH-STORE-0512-20250227-5,R65022,APPROVED,24.040000000000006
TX-POS-202503110048-090915,GC-STORE-0512-2821,4.0,PURCHASE,2025-02-21 13:12:36,STORE-0512,POS-002,BATCH-STORE-0512-20250221-9,MW8538,APPROVED,16.58000000000001
TX-POS-202503110048-010063,CARD-98286,2.99,REFUND,2025-03-10 12:44:18,STORE-0512,POS-002,BATCH-STORE-0512-20250310-3,429217,APPROVED,3.0100000000000016
TX-POS-202503110048-093144,6164598275344873,3.06,REFUND,2025-02-27 11:45:59,STORE-0512,POS-001,BATCH-STORE-0512-20250227-6,K44866,APPROVED,3.57
TX-POS-202503110048-053948,GC-STORE-0512-4006,0.0,BALANCE,2025-02-20 19:26:58,STORE-0512,POS-001,BATCH-STORE-0512-20250220-8,P87578,APPROVED,3.1086244689504383e-15
TX-POS-202503110048-267843,1607324296856410,1.02,PURCHASE,2025-02-20 19:35:51,STORE-0512,POS-004,BATCH-STORE-0512-20250220-1,159316,APPROVED,2.6201263381153694e-14
TX-POS-202503110048-736918,GC-STORE-0512-4054,9.99,REFUND,2025-02-24 12:34:39,STORE-0512,POS-004,BATCH-STORE-0512-20250224-8,ES7996,APPROVED,10.03
TX-POS-202503110048-199975,1941334489243995,45.0,PURCHASE,2025-02-18 17:16:53,STORE-0512,POS-005,BATCH-STORE-0512-20250218-9,X18591,APPROVED,42.109999999999985
TX-POS-202503110048-161708,GIIR-8118,1.99,PURCHASE,2025-03-04 18:35:59,STORE-0512,POS-005,BATCH-STORE-0512-20250304-9,033279,APPROVED,0.3999999999999917
TX-POS-202503110048-822663,GC-STORE-0512-9289,1.5,PURCHASE,2025-03-08 12:02:39,STORE-0512,POS-005,BATCH-STORE-0512-20250308-3,793170,APPROVED,0.4400000000000013
TX-POS-202503110048-829469,CARD-50991,6.99,REFUND,2025-02-20 13:49:14,STORE-0512,POS-001,BATCH-STORE-0512-20250220-3,DM2952,APPROVED,6.990000000000006
TX-POS-202503110048-316827,CARD-30599,16.99,PURCHASE,2025-02-13 20:48:15,STORE-0512,POS-002,BATCH-STORE-0512-20250213-9,ZX1639,APPROVED,34.99000000000001
TX-POS-202503110048-150012,CARD-18275,2.26,PURCHASE,2025-03-08 17:20:08,STORE-0512,POS-002,BATCH-STORE-0512-20250308-7,224625,APPROVED,1.7763568394002505e-15
TX-POS-202503110048-257785,CARD-41976,1.0,PURCHASE,2025-02-23 13:08:03,STORE-0512,POS-002,BATCH-STORE-0512-20250223-1,P24513,APPROVED,12.919999999999998
TX-POS-202503110048-968807,CARD-78093,12.48,PURCHASE,2025-02-17 11:44:47,STORE-0512,POS-003,BATCH-STORE-0512-20250217-7,I61497,APPROVED,27.52
TX-POS-202503110048-942884,GC-STORE-0512-9391,1.04,PURCHASE,2025-02-09 11:32:32,STORE-0512,POS-003,BATCH-STORE-0512-20250209-2,P31772,APPROVED,0.469999999999998
TX-POS-202503110048-964453,RCUM-3352,15.0,REFUND,2025-02-27 12:36:01,STORE-0512,POS-001,BATCH-STORE-0512-20250227-1,573135,APPROVED,23.439999999999998
TX-POS-202503110048-838208,AKWK-6242,0.0,BALANCE,2025-02-27 13:52:55,STORE-0512,POS-004,BATCH-STORE-0512-20250227-8,752575,APPROVED,0.2799999999999834
TX-POS-202503110048-417040,GLJK-2286,5.99,REFUND,2025-02-25 11:52:07,STORE-0512,POS-002,BATCH-STORE-0512-20250225-7,NU5291,APPROVED,5.989999999999961
TX-POS-202503110048-521568,GC-STORE-0512-2098,2.99,REFUND,2025-02-20 11:21:17,STORE-0512,POS-004,BATCH-STORE-0512-20250220-5,061302,APPROVED,3.249999999999999
TX-POS-202503110048-353364,IFKT-7993,7.99,PURCHASE,2025-02-20 12:50:01,STORE-0512,POS-004,BATCH-STORE-0512-20250220-1,567231,APPROVED,0.22000000000000597
TX-POS-202503110048-458256,CARD-14615,8.0,PURCHASE,2025-02-12 17:00:28,STORE-0512,POS-004,BATCH-STORE-0512-20250212-6,542629,APPROVED,30.429999999999993
TX-POS-202503110048-052059,1620090976692438,4.0,PURCHASE,2025-02-21 16:54:35,STORE-0512,POS-004,BATCH-STORE-0512-20250221-5,808085,APPROVED,1.9900000000000126
TX-POS-202503110048-718399,KUIH-7621,1.0,PURCHASE,2025-03-05 17:03:17,STORE-0512,POS-002,BATCH-STORE-0512-20250305-2,627416,APPROVED,0.009999999999999787
TX-POS-202503110048-080213,5051392678996434,27.99,REFUND,2025-03-03 11:22:11,STORE-0512,POS-003,BATCH-STORE-0512-20250303-7,Z66359,APPROVED,44.870000000000005
TX-POS-202503110048-474248,GC-STORE-0512-1024,14.5,PURCHASE,2025-02-11 11:15:05,STORE-0512,POS-003,BATCH-STORE-0512-20250211-1,F32907,APPROVED,3.8900000000000006
TX-POS-202503110048-733737,DJIY-9980,1.99,PURCHASE,2025-02-24 12:24:57,STORE-0512,POS-005,BATCH-STORE-0512-20250224-3,EW8759,APPROVED,1.7900000000000065
TX-POS-202503110048-300945,8659542316099154,3.0,PURCHASE,2025-02-11 18:41:59,STORE-0512,POS-003,BATCH-STORE-0512-20250211-1,SD8801,APPROVED,12.499999999999998
TX-POS-202503110048-379168,3937970013685544,1.0,PURCHASE,2025-02-12 13:16:59,STORE-0512,POS-002,BATCH-STORE-0512-20250212-7,QH5357,APPROVED,2.9199999999999644
TX-POS-202503110048-744901,2445355921158679,10.1,PURCHASE,2025-03-02 15:36:34,STORE-0512,POS-003,BATCH-STORE-0512-20250302-8,R36627,APPROVED,8.89000000000001
TX-POS-202503110048-032891,GC-STORE-0512-8282,2.0,PURCHASE,2025-03-06 11:12:15,STORE-0512,POS-002,BATCH-STORE-0512-20250306-9,R62417,APPROVED,0.08000000000000451
TX-POS-202503110048-402550,GC-STORE-0512-7728,2.37,PURCHASE,2025-02-09 19:27:35,STORE-0512,POS-001,BATCH-STORE-0512-20250209-8,549200,APPROVED,1.865174681370263e-14
TX-POS-202503110048-029640,CARD-41976,5.99,PURCHASE,2025-02-12 17:41:30,STORE-0512,POS-004,BATCH-STORE-0512-20250212-6,FS4230,APPROVED,6.929999999999998
TX-POS-202503110048-822417,6258167128526571,1.99,PURCHASE,2025-03-11 13:20:40,STORE-0512,POS-005,BATCH-STORE-0512-20250311-2,BU6773,APPROVED,3.0399999999999903
TX-POS-202503110048-813763,ULXL-3765,8.5,REFUND,2025-03-10 12:13:08,STORE-0512,POS-005,BATCH-STORE-0512-20250310-3,B93790,APPROVED,9.280000000000001
TX-POS-202503110048-880205,1113356146210329,9.01,REFUND,2025-02-22 11:20:05,STORE-0512,POS-005,BATCH-STORE-0512-20250222-1,OM2399,APPROVED,9.11
TX-POS-202503110048-548577,EEVQ-6509,5.99,PURCHASE,2025-03-05 13:35:34,STORE-0512,POS-001,BATCH-STORE-0512-20250305-8,NX8934,APPROVED,3.5800000000000036
TX-POS-202503110048-070244,CARD-23611,2.99,PURCHASE,2025-03-11 18:00:32,STORE-0512,POS-001,BATCH-STORE-0512-20250311-3,AB5023,APPROVED,1.069999999999995
TX-POS-202503110048-768760,5945650292093618,15.24,PURCHASE,2025-02-12 11:01:04,STORE-0512,POS-003,BATCH-STORE-0512-20250212-4,U36212,APPROVED,34.40999999999998
TX-POS-202503110048-277531,GC-STORE-0512-1994,2.38,PURCHASE,2025-02-17 13:47:52,STORE-0512,POS-005,BATCH-STORE-0512-20250217-9,I82209,APPROVED,2.330000000000015
TX-POS-202503110048-434442,CARD-37809,4.99,PURCHASE,2025-03-03 12:54:00,STORE-0512,POS-003,BATCH-STORE-0512-20250303-1,386448,APPROVED,2.8700000000000063
TX-POS-202503110048-936349,6375554017750088,2.99,REFUND,2025-02-10 13:35:11,STORE-0512,POS-002,BATCH-STORE-0512-20250210-7,042546,APPROVED,3.340000000000014
TX-POS-202503110048-399907,GC-STORE-0512-2294,4.0,REFUND,2025-02-21 11:40:58,STORE-0512,POS-002,BATCH-STORE-0512-20250221-1,099739,APPROVED,4.449999999999998
TX-POS-202503110048-749097,XQMH-2690,2.99,PURCHASE,2025-03-08 13:09:35,STORE-0512,POS-001,BATCH-STORE-0512-20250308-9,668041,APPROVED,4.279999999999971
TX-POS-202503110048-324973,NVFX-6961,2.34,PURCHASE,2025-03-05 12:15:06,STORE-0512,POS-001,BATCH-STORE-0512-20250305-1,872275,APPROVED,13.65
TX-POS-202503110048-764613,GC-STORE-0512-8302,2.27,PURCHASE,2025-02-19 14:48:58,STORE-0512,POS-002,BATCH-STORE-0512-20250219-9,071670,APPROVED,0.029999999999971383
TX-POS-202503110048-992705,KCHD-8898,1.56,PURCHASE,2025-02-10 11:43:32,STORE-0512,POS-005,BATCH-STORE-0512-20250210-2,Q43940,APPROVED,9.020000000000001
TX-POS-202503110048-536094,DJIY-9980,1.79,PURCHASE,2025-02-26 13:10:27,STORE-0512,POS-004,BATCH-STORE-0512-20250226-1,990732,APPROVED,6.439293542825908e-15
TX-POS-202503110048-966351,GC-STORE-0512-4299,38.5,REFUND,2025-03-09 12:38:54,STORE-0512,POS-001,BATCH-STORE-0512-20250309-6,DP6499,APPROVED,39.33
TX-POS-202503110048-347113,4494786020797032,1.99,PURCHASE,2025-02-12 13:49:59,STORE-0512,POS-001,BATCH-STORE-0512-20250212-1,L42169,APPROVED,39.010000000000005
TX-POS-202503110048-799547,GC-STORE-0512-2924,7.71,REFUND,2025-02-15 19:12:02,STORE-0512,POS-001,BATCH-STORE-0512-20250215-1,QK0027,APPROVED,7.740000000000002
TX-POS-202503110048-626501,CARD-49980,1.99,PURCHASE,2025-02-11 12:52:19,STORE-0512,POS-001,BATCH-STORE-0512-20250211-8,NA3138,APPROVED,20.479999999999993
TX-POS-202503110048-534573,CARD-41976,5.99,PURCHASE,2025-02-23 19:41:51,STORE-0512,POS-004,BATCH-STORE-0512-20250223-1,O36366,APPROVED,0.9399999999999977
TX-POS-202503110048-466764,2205083892062411,1.19,PURCHASE,2025-02-17 12:54:55,STORE-0512,POS-002,BATCH-STORE-0512-20250217-9,542935,APPROVED,1.3322676295501878e-15
TX-POS-202503110048-176654,IXMT-7990,6.93,REFUND,2025-02-22 12:28:33,STORE-0512,POS-004,BATCH-STORE-0512-20250222-6,167267,APPROVED,6.929999999999995
TX-POS-202503110048-243561,2068012416221132,2.99,PURCHASE,2025-02-15 17:43:25,STORE-0512,POS-001,BATCH-STORE-0512-20250215-7,JO8038,APPROVED,2.009999999999998
TX-POS-202503110048-823159,KXCV-9036,2.0,PURCHASE,2025-02-19 11:23:10,STORE-0512,POS-004,BATCH-STORE-0512-20250219-5,Q61327,APPROVED,2.2099999999999973
TX-POS-202503110048-503023,5848539224707835,16.0,PURCHASE,2025-02-12 13:08:39,STORE-0512,POS-005,BATCH-STORE-0512-20250212-8,322053,APPROVED,29.85
TX-POS-202503110048-183545,7262811548487332,3.0,REFUND,2025-02-22 21:07:16,STORE-0512,POS-005,BATCH-STORE-0512-20250222-5,DG5154,APPROVED,3.2699999999999916
TX-POS-202503110048-771627,UOHH-3091,1.99,PURCHASE,2025-02-20 12:59:04,STORE-0512,POS-005,BATCH-STORE-0512-20250220-1,181499,APPROVED,1.4199999999999966
TX-POS-202503110048-343286,CARD-15909,4.99,PURCHASE,2025-03-02 13:55:22,STORE-0512,POS-003,BATCH-STORE-0512-20250302-3,H30110,APPROVED,5.870000000000001
TX-POS-202503110048-651180,CARD-31117,80.36,PURCHASE,2025-03-04 11:04:53,STORE-0512,POS-002,BATCH-STORE-0512-20250304-1,KM9356,APPROVED,7.620000000000019
TX-POS-202503110048-505017,KUIH-7621,6.0,REFUND,2025-02-12 13:57:28,STORE-0512,POS-004,BATCH-STORE-0512-20250212-7,NG9935,APPROVED,6.01
TX-POS-202503110048-995396,GC-STORE-0512-6475,1.21,PURCHASE,2025-02-19 11:39:57,STORE-0512,POS-002,BATCH-STORE-0512-20250219-9,296605,APPROVED,0.7800000000000002
TX-POS-202503110048-576243,CARD-30189,1.0,PURCHASE,2025-02-27 13:46:18,STORE-0512,POS-002,BATCH-STORE-0512-20250227-9,581386,APPROVED,0.5099999999999962
TX-POS-202503110048-539578,TQVP-3581,4.73,REFUND,2025-03-04 19:55:53,STORE-0512,POS-002,BATCH-STORE-0512-20250304-4,YG7164,APPROVED,5.249999999999998
TX-POS-202503110048-554879,GC-STORE-0512-3356,5.0,PURCHASE,2025-02-14 12:06:27,STORE-0512,POS-001,BATCH-STORE-0512-20250214-3,UL2705,APPROVED,0.5899999999999981
TX-POS-202503110048-455368,3458524593891179,3.5,REFUND,2025-02-14 17:07:02,STORE-0512,POS-002,BATCH-STORE-0512-20250214-4,W18182,APPROVED,5.5099999999999945
TX-POS-202503110048-073697,LTYN-5001,4.48,REFUND,2025-02-27 18:32:28,STORE-0512,POS-001,BATCH-STORE-0512-20250227-8,US2025,APPROVED,5.0599999999999685
TX-POS-202503110048-300964,3431273005208039,6.0,REFUND,2025-03-01 17:00:55,STORE-0512,POS-005,BATCH-STORE-0512-20250301-6,V53168,APPROVED,6.729999999999983
TX-POS-202503110048-840007,CARD-62992,7.99,REFUND,2025-02-13 20:51:09,STORE-0512,POS-005,BATCH-STORE-0512-20250213-6,457465,APPROVED,7.9899999999999975
TX-POS-202503110048-725325,4748062825865660,26.63,REFUND,2025-02-20 12:23:23,STORE-0512,POS-001,BATCH-STORE-0512-20250220-1,508000,APPROVED,33.33
TX-POS-202503110048-601671,OGWI-9496,6.0,REFUND,2025-03-05 13:37:57,STORE-0512,POS-001,BATCH-STORE-0512-20250305-6,B38066,APPROVED,6.289999999999999
TX-POS-202503110048-357630,8047569487398617,7.0,PURCHASE,2025-02-24 19:30:26,STORE-0512,POS-001,BATCH-STORE-0512-20250224-2,948072,APPROVED,47.440000000000005
TX-POS-202503110048-302211,9694214259395850,1.0,PURCHASE,2025-03-10 17:12:11,STORE-0512,POS-005,BATCH-STORE-0512-20250310-2,959625,APPROVED,0.3100000000000005
TX-POS-202503110048-419613,CARD-97003,2.99,PURCHASE,2025-02-20 11:40:30,STORE-0512,POS-001,BATCH-STORE-0512-20250220-6,PK5863,APPROVED,5.6200000000000045
TX-POS-202503110048-339733,GC-STORE-0512-7552,2.0,PURCHASE,2025-03-10 12:12:41,STORE-0512,POS-005,BATCH-STORE-0512-20250310-8,297952,APPROVED,4.729999999999999
TX-POS-202503110048-546292,1822376378964641,2.89,PURCHASE,2025-03-02 12:45:31,STORE-0512,POS-002,BATCH-STORE-0512-20250302-6,WS4479,APPROVED,0.6300000000000225
TX-POS-202503110048-117391,KBNW-8766,5.99,REFUND,2025-02-13 11:42:50,STORE-0512,POS-001,BATCH-STORE-0512-20250213-4,SG9090,APPROVED,5.989999999999998
TX-POS-202503110048-244838,KVQD-6381,7.99,REFUND,2025-02-15 17:50:51,STORE-0512,POS-003,BATCH-STORE-0512-20250215-1,X59312,APPROVED,8.149999999999988
TX-POS-202503110048-770350,GC-STORE-0512-6198,13.0,PURCHASE,2025-02-22 18:21:48,STORE-0512,POS-002,BATCH-STORE-0512-20250222-5,Z89764,APPROVED,15.47000000000001
TX-POS-202503110048-967365,CARD-18356,15.1,PURCHASE,2025-02-09 11:12:47,STORE-0512,POS-002,BATCH-STORE-0512-20250209-7,IX0827,APPROVED,4.320000000000009
TX-POS-202503110048-430828,CARD-35526,1.07,REFUND,2025-03-05 12:40:48,STORE-0512,POS-004,BATCH-STORE-0512-20250305-8,M41310,APPROVED,1.0799999999999927
