transaction_id,reference_id,card_id,amount,transaction_type,processed_at,merchant_id,terminal_id,batch_id,authorization_code,status
TX-PROC-202503110048-041070,TX-POS-202503110048-041070,9809118867217400,2.88,PURCHASE,2025-03-01 13:03:53,STORE-0512,POS-004,BATCH-STORE-0512-20250301-4,753198,SETTLED
TX-PROC-202503110048-775708,TX-POS-202503110048-775708,2336424456138434,1.5,PURCHASE,2025-02-15 12:44:31,STORE-0512,POS-005,BATCH-STORE-0512-20250215-1,986378,SETTLED
TX-PROC-202503110048-989956,TX-POS-202503110048-989956,CARD-14115,2.5,PURCHASE,2025-02-24 11:16:49,STORE-0512,POS-003,BATCH-STORE-0512-20250224-4,102505,SETTLED
TX-PROC-202503110048-704605,TX-POS-202503110048-704605,3404215126116739,10.99,PURCHASE,2025-02-25 18:28:46,STORE-0512,POS-003,BATCH-STORE-0512-20250225-3,U69431,SETTLED
TX-PROC-202503110048-360116,TX-POS-202503110048-360116,SDFY-9582,5.99,PURCHASE,2025-02-14 16:03:59,STORE-0512,POS-003,BATCH-STORE-0512-20250214-5,G42804,SETTLED
TX-PROC-202503110048-860176,TX-POS-202503110048-860176,CARD-85448,49.99,REFUND,2025-02-23 12:21:46,STORE-0512,POS-003,BATCH-STORE-0512-20250223-4,EF4537,SETTLED
TX-PROC-202503110048-535053,TX-POS-202503110048-535053,IBVZ-8502,34.99,REFUND,2025-02-28 17:44:52,STORE-0512,POS-005,BATCH-STORE-0512-20250228-3,VM3294,SETTLED
TX-PROC-202503110048-520945,TX-POS-202503110048-520945,TVFA-8704,3.0,PURCHASE,2025-02-12 12:04:49,STORE-0512,POS-001,BATCH-STORE-0512-20250212-8,895605,SETTLED
TX-PROC-202503110048-810144,TX-POS-202503110048-810144,OWVB-1136,1.5,PURCHASE,2025-02-26 13:45:40,STORE-0512,POS-002,BATCH-STORE-0512-20250226-6,250170,SETTLED
TX-PROC-202503110048-652039,TX-POS-202503110048-652039,CARD-86037,5.99,PURCHASE,2025-03-07 09:52:41,STORE-0512,POS-003,BATCH-STORE-0512-20250307-8,PV8138,SETTLED
TX-PROC-202503110048-709561,TX-POS-202503110048-709561,1620090976692438,39.99,REFUND,2025-02-28 11:34:57,STORE-0512,POS-003,BATCH-STORE-0512-20250228-4,PC1446,SETTLED
TX-PROC-202503110048-949117,TX-POS-202503110048-949117,9809118867217400,0.0,BALANCE,2025-02-12 11:07:33,STORE-0512,POS-002,BATCH-STORE-0512-20250212-1,298080,SETTLED
TX-PROC-202503110048-632747,TX-POS-202503110048-632747,CARD-62731,1.0,PURCHASE,2025-03-02 13:06:45,STORE-0512,POS-001,BATCH-STORE-0512-20250302-5,110837,SETTLED
TX-PROC-202503110048-455339,TX-POS-202503110048-455339,FEDT-5117,43.0,REFUND,2025-02-14 11:02:38,STORE-0512,POS-003,BATCH-STORE-0512-20250214-2,Z53329,SETTLED
TX-PROC-202503110048-603542,TX-POS-202503110048-603542,CARD-33816,7.0,REFUND,2025-03-03 12:21:20,STORE-0512,POS-004,BATCH-STORE-0512-20250303-4,Q51599,SETTLED
TX-PROC-202503110048-785841,TX-POS-202503110048-785841,DFRP-6414,32.0,REFUND,2025-02-26 19:08:49,STORE-0512,POS-005,BATCH-STORE-0512-20250226-1,LQ0652,SETTLED
TX-PROC-202503110048-363873,TX-POS-202503110048-363873,UZNG-6520,10.0,REFUND,2025-03-03 16:27:39,STORE-0512,POS-001,BATCH-STORE-0512-20250303-8,U18565,SETTLED
TX-PROC-202503110048-656186,TX-POS-202503110048-656186,CARD-37699,0.0,BALANCE,2025-02-19 13:23:53,STORE-0512,POS-002,BATCH-STORE-0512-20250219-9,AX3542,SETTLED
TX-PROC-202503110048-338496,TX-POS-202503110048-338496,GC-STORE-0512-4299,30.99,PURCHASE,2025-02-22 11:57:33,STORE-0512,POS-004,BATCH-STORE-0512-20250222-1,V74207,SETTLED
TX-PROC-202503110048-942995,TX-POS-202503110048-942995,GC-STORE-0512-9248,7.99,PURCHASE,2025-03-08 13:18:29,STORE-0512,POS-003,BATCH-STORE-0512-20250308-4,713863,SETTLED
TX-PROC-202503110048-412040,TX-POS-202503110048-412040,CARD-17666,6.99,REFUND,2025-03-05 02:42:21,STORE-0512,POS-005,BATCH-STORE-0512-20250304-5,EY2154,SETTLED
TX-PROC-202503110048-695238,TX-POS-202503110048-695238,9186401620052553,3.51,REFUND,2025-03-07 12:29:33,STORE-0512,POS-004,BATCH-STORE-0512-20250307-9,K33459,SETTLED
TX-PROC-202503110048-153606,TX-POS-202503110048-153606,CARD-87740,9.5,REFUND,2025-03-05 11:11:34,STORE-0512,POS-005,BATCH-STORE-0512-20250305-6,JT4105,SETTLED
TX-PROC-202503110048-289103,TX-POS-202503110048-289103,FIAU-1894,8.99,REFUND,2025-02-16 18:37:48,STORE-0512,POS-005,BATCH-STORE-0512-20250216-9,NX6430,SETTLED
TX-PROC-202503110048-885956,TX-POS-202503110048-885956,YSLX-8157,8.0,PURCHASE,2025-02-26 18:04:05,STORE-0512,POS-001,BATCH-STORE-0512-20250226-6,YY2124,SETTLED
TX-PROC-202503110048-774947,TX-POS-202503110048-774947,CARD-95360,2.5,PURCHASE,2025-03-09 13:49:00,STORE-0512,POS-001,BATCH-STORE-0512-20250309-8,284333,SETTLED
TX-PROC-202503110048-238395,TX-POS-202503110048-238395,CARD-24984,8.99,REFUND,2025-02-13 13:25:27,STORE-0512,POS-004,BATCH-STORE-0512-20250213-7,459152,SETTLED
TX-PROC-202503110048-636695,TX-POS-202503110048-636695,CHNC-3472,7.0,REFUND,2025-03-06 13:25:47,STORE-0512,POS-005,BATCH-STORE-0512-20250306-8,P09598,SETTLED
TX-PROC-202503110048-304048,TX-POS-202503110048-304048,GC-STORE-0512-8449,5.5,PURCHASE,2025-03-10 13:31:27,STORE-0512,POS-003,BATCH-STORE-0512-20250310-1,330670,SETTLED
TX-PROC-202503110048-018524,TX-POS-202503110048-018524,CARD-97003,3.99,PURCHASE,2025-02-24 13:30:56,STORE-0512,POS-002,BATCH-STORE-0512-20250224-2,048022,SETTLED
TX-PROC-202503110048-753790,TX-POS-202503110048-753790,CARD-33130,37.5,REFUND,2025-02-14 11:30:09,STORE-0512,POS-002,BATCH-STORE-0512-20250214-8,U80211,SETTLED
TX-PROC-202503110048-346027,TX-POS-202503110048-346027,CARD-33780,9.99,REFUND,2025-02-28 13:04:22,STORE-0512,POS-005,BATCH-STORE-0512-20250228-2,MG6503,SETTLED
TX-PROC-202503110048-574474,TX-POS-202503110048-574474,CARD-62992,10.0,PURCHASE,2025-02-15 02:31:48,STORE-0512,POS-003,BATCH-STORE-0512-20250214-1,SU2760,SETTLED
TX-PROC-202503110048-756484,TX-POS-202503110048-756484,5945650292093618,13.99,PURCHASE,2025-02-26 12:21:27,STORE-0512,POS-005,BATCH-STORE-0512-20250226-9,180042,SETTLED
TX-PROC-202503110048-128582,TX-POS-202503110048-128582,9694214259395850,7.44,REFUND,2025-02-16 13:07:05,STORE-0512,POS-004,BATCH-STORE-0512-20250216-4,ZR9870,SETTLED
TX-PROC-202503110048-867028,TX-POS-202503110048-867028,CARD-32124,4.99,REFUND,2025-02-12 12:04:39,STORE-0512,POS-005,BATCH-STORE-0512-20250212-4,079686,SETTLED
TX-PROC-202503110048-722866,TX-POS-202503110048-722866,GC-STORE-0512-1177,11.99,PURCHASE,2025-02-18 13:37:21,STORE-0512,POS-005,BATCH-STORE-0512-20250218-3,673583,SETTLED
TX-PROC-202503110048-522260,TX-POS-202503110048-522260,SERN-8014,1.68,PURCHASE,2025-03-11 13:57:57,STORE-0512,POS-003,BATCH-STORE-0512-20250311-2,EX1577,SETTLED
TX-PROC-202503110048-130342,TX-POS-202503110048-130342,9448964355990861,0.538,PURCHASE,2025-02-12 11:56:57,STORE-0512,POS-005,BATCH-STORE-0512-20250212-6,N88750,SETTLED
TX-PROC-202503110048-034811,TX-POS-202503110048-034811,CARD-82537,2.0,PURCHASE,2025-02-20 12:14:08,STORE-0512,POS-001,BATCH-STORE-0512-20250220-8,A19408,SETTLED
TX-PROC-202503110048-929249,TX-POS-202503110048-929249,GC-STORE-0512-1824,4.5,REFUND,2025-02-18 13:48:38,STORE-0512,POS-005,BATCH-STORE-0512-20250218-8,059919,SETTLED
TX-PROC-202503110048-539063,TX-POS-202503110048-539063,KPJR-5808,1.99,PURCHASE,2025-02-28 18:08:00,STORE-0512,POS-005,BATCH-STORE-0512-20250228-2,KY1037,SETTLED
TX-PROC-202503110048-687948,TX-POS-202503110048-687948,GC-STORE-0512-1064,4.99,PURCHASE,2025-02-16 14:03:29,STORE-0512,POS-002,BATCH-STORE-0512-20250216-3,IK9280,SETTLED
TX-PROC-202503110048-976844,TX-POS-202503110048-976844,CARD-66139,4.5,PURCHASE,2025-03-05 17:15:22,STORE-0512,POS-005,BATCH-STORE-0512-20250305-7,I49151,SETTLED
TX-PROC-202503110048-192724,TX-POS-202503110048-192724,OXBP-4450,1.0,PURCHASE,2025-03-07 17:20:27,STORE-0512,POS-002,BATCH-STORE-0512-20250307-4,H22380,SETTLED
TX-PROC-202503110048-853105,TX-POS-202503110048-853105,3898842918219021,16.99,PURCHASE,2025-02-18 13:02:24,STORE-0512,POS-002,BATCH-STORE-0512-20250218-1,H79332,SETTLED
TX-PROC-202503110048-680863,TX-POS-202503110048-680863,GC-STORE-0512-8739,5.0,PURCHASE,2025-02-24 11:58:33,STORE-0512,POS-003,BATCH-STORE-0512-20250224-1,X60345,SETTLED
TX-PROC-202503110048-088919,TX-POS-202503110048-088919,1822410370999965,2.65,PURCHASE,2025-02-17 12:07:41,STORE-0512,POS-003,BATCH-STORE-0512-20250217-1,RT8675,SETTLED
TX-PROC-202503110048-473483,TX-POS-202503110048-473483,AQUU-4567,3.0,PURCHASE,2025-02-28 19:24:59,STORE-0512,POS-001,BATCH-STORE-0512-20250228-1,B75926,SETTLED
TX-PROC-202503110048-302669,TX-POS-202503110048-302669,GC-STORE-0512-3556,4.99,REFUND,2025-03-06 00:15:39,STORE-0512,POS-002,BATCH-STORE-0512-20250305-8,015874,SETTLED
TX-PROC-202503110048-815477,TX-POS-202503110048-815477,GC-STORE-0512-9310,4.0,PURCHASE,2025-02-22 12:24:18,STORE-0512,POS-001,BATCH-STORE-0512-20250222-9,IB3926,SETTLED
TX-PROC-202503110048-324256,TX-POS-202503110048-324256,6654997589935752,1.43,REFUND,2025-02-25 18:56:47,STORE-0512,POS-003,BATCH-STORE-0512-20250225-6,477476,SETTLED
TX-PROC-202503110048-512684,TX-POS-202503110048-512684,8722608199649674,0.0,BALANCE,2025-03-03 10:14:57,STORE-0512,POS-002,BATCH-STORE-0512-20250302-9,K99984,SETTLED
TX-PROC-202503110048-104935,TX-POS-202503110048-104935,NRPS-6849,5.99,REFUND,2025-03-11 18:37:02,STORE-0512,POS-002,BATCH-STORE-0512-20250311-2,FG7697,SETTLED
TX-PROC-202503110048-504802,TX-POS-202503110048-504802,CARD-36311,3.0,PURCHASE,2025-03-10 13:44:19,STORE-0512,POS-002,BATCH-STORE-0512-20250310-4,Y59912,SETTLED
TX-PROC-202503110048-147133,TX-POS-202503110048-147133,GC-STORE-0512-4672,2.0,REFUND,2025-03-09 21:04:31,STORE-0512,POS-001,BATCH-STORE-0512-20250309-8,AP9453,SETTLED
TX-PROC-202503110048-124036,TX-POS-202503110048-124036,CARD-60923,48.0,REFUND,2025-03-06 17:12:17,STORE-0512,POS-005,BATCH-STORE-0512-20250306-5,AI2670,SETTLED
TX-PROC-202503110048-061382,TX-POS-202503110048-061382,AULN-4282,0.0,BALANCE,2025-02-10 08:01:44,STORE-0512,POS-005,BATCH-STORE-0512-20250210-7,W68283,SETTLED
TX-PROC-202503110048-841899,TX-POS-202503110048-841899,CARD-21804,1.0,PURCHASE,2025-03-11 13:37:22,STORE-0512,POS-004,BATCH-STORE-0512-20250311-5,051647,SETTLED
TX-PROC-202503110048-801897,TX-POS-202503110048-801897,CARD-49362,3.0,REFUND,2025-03-09 12:29:51,STORE-0512,POS-004,BATCH-STORE-0512-20250309-6,OK5630,SETTLED
TX-PROC-202503110048-018754,TX-POS-202503110048-018754,5899350110920167,2.99,PURCHASE,2025-03-10 11:14:51,STORE-0512,POS-005,BATCH-STORE-0512-20250310-9,L16297,SETTLED
TX-PROC-202503110048-384779,TX-POS-202503110048-384779,CARD-95362,9.5,PURCHASE,2025-02-12 16:51:36,STORE-0512,POS-002,BATCH-STORE-0512-20250212-6,E28494,SETTLED
TX-PROC-202503110048-107273,TX-POS-202503110048-107273,JRBR-1363,2.5,PURCHASE,2025-02-16 19:26:41,STORE-0512,POS-003,BATCH-STORE-0512-20250216-3,T46943,SETTLED
TX-PROC-202503110048-658110,TX-POS-202503110048-658110,CARD-37699,36.32,REFUND,2025-02-13 13:31:23,STORE-0512,POS-005,BATCH-STORE-0512-20250213-7,U97806,SETTLED
TX-PROC-202503110048-377386,TX-POS-202503110048-377386,RYLA-2094,23.77,PURCHASE,2025-03-10 11:34:34,STORE-0512,POS-003,BATCH-STORE-0512-20250310-4,C85420,SETTLED
TX-PROC-202503110048-460766,TX-POS-202503110048-460766,GC-STORE-0512-3058,3.0,PURCHASE,2025-03-09 19:54:42,STORE-0512,POS-004,BATCH-STORE-0512-20250309-9,YC5543,SETTLED
TX-PROC-202503110048-891143,TX-POS-202503110048-891143,ZJLD-6594,1.99,REFUND,2025-02-18 13:00:14,STORE-0512,POS-002,BATCH-STORE-0512-20250218-8,085620,SETTLED
TX-PROC-202503110048-335011,TX-POS-202503110048-335011,GC-STORE-0512-1538,0.0,BALANCE,2025-02-27 13:41:20,STORE-0512,POS-003,BATCH-STORE-0512-20250227-4,P91482,SETTLED
TX-PROC-202503110048-809164,TX-POS-202503110048-809164,9841893746563766,14.0,REFUND,2025-02-15 11:08:12,STORE-0512,POS-003,BATCH-STORE-0512-20250215-5,EX0693,SETTLED
TX-PROC-202503110048-351330,TX-POS-202503110048-351330,6859275781637724,1.15,PURCHASE,2025-02-11 17:58:54,STORE-0512,POS-004,BATCH-STORE-0512-20250211-7,F01168,SETTLED
TX-PROC-202503110048-540587,TX-POS-202503110048-540587,TCRR-5952,3.0,REFUND,2025-02-09 13:15:32,STORE-0512,POS-001,BATCH-STORE-0512-20250209-9,T49230,SETTLED
TX-PROC-202503110048-233276,TX-POS-202503110048-233276,2282890771420277,2.99,PURCHASE,2025-02-11 13:25:33,STORE-0512,POS-004,BATCH-STORE-0512-20250211-5,X07560,SETTLED
TX-PROC-202503110048-726130,TX-POS-202503110048-726130,NAKB-3295,3.73,REFUND,2025-03-01 11:31:44,STORE-0512,POS-004,BATCH-STORE-0512-20250301-6,300819,SETTLED
TX-PROC-202503110048-008636,TX-POS-202503110048-008636,VLWZ-8758,5.99,REFUND,2025-02-17 18:47:07,STORE-0512,POS-003,BATCH-STORE-0512-20250217-9,AW2923,SETTLED
TX-PROC-202503110048-710588,TX-POS-202503110048-710588,GC-STORE-0512-6938,0.0,BALANCE,2025-03-10 13:14:18,STORE-0512,POS-004,BATCH-STORE-0512-20250310-2,F38280,SETTLED
TX-PROC-202503110048-178379,TX-POS-202503110048-178379,CARD-62731,29.900000000000002,PURCHASE,2025-02-19 22:30:04,STORE-0512,POS-001,BATCH-STORE-0512-20250219-6,WK4700,SETTLED
TX-PROC-202503110048-466104,TX-POS-202503110048-466104,CARD-75336,6.0,REFUND,2025-02-14 13:14:06,STORE-0512,POS-001,BATCH-STORE-0512-20250214-1,Y96698,SETTLED
TX-PROC-202503110048-917762,TX-POS-202503110048-917762,GC-STORE-0512-4807,4.7,PURCHASE,2025-03-03 12:39:42,STORE-0512,POS-004,BATCH-STORE-0512-20250303-1,ES8204,SETTLED
TX-PROC-202503110048-509781,TX-POS-202503110048-509781,1705899554861334,3.99,REFUND,2025-03-01 11:45:20,STORE-0512,POS-005,BATCH-STORE-0512-20250301-8,JT0927,SETTLED
TX-PROC-202503110048-980754,TX-POS-202503110048-980754,CARD-58193,2.99,PURCHASE,2025-02-26 12:42:40,STORE-0512,POS-003,BATCH-STORE-0512-20250226-3,U39714,SETTLED
TX-PROC-202503110048-041851,TX-POS-202503110048-041851,MOZH-8304,4.99,PURCHASE,2025-03-08 11:59:10,STORE-0512,POS-003,BATCH-STORE-0512-20250308-7,X13859,SETTLED
TX-PROC-202503110048-086407,TX-POS-202503110048-086407,GC-STORE-0512-1883,2.0,PURCHASE,2025-02-21 04:05:20,STORE-0512,POS-005,BATCH-STORE-0512-20250220-9,234038,SETTLED
TX-PROC-202503110048-903522,TX-POS-202503110048-903522,CARD-45909,180.0,PURCHASE,2025-02-17 18:22:45,STORE-0512,POS-003,BATCH-STORE-0512-20250217-5,N08910,SETTLED
TX-PROC-202503110048-453384,TX-POS-202503110048-453384,LITH-1292,3.0,REFUND,2025-02-20 14:11:20,STORE-0512,POS-005,BATCH-STORE-0512-20250220-8,T83040,SETTLED
TX-PROC-202503110048-366830,TX-POS-202503110048-366830,SPKU-3920,0.0,BALANCE,2025-02-10 12:18:55,STORE-0512,POS-004,BATCH-STORE-0512-20250210-3,290274,SETTLED
TX-PROC-202503110048-609405,TX-POS-202503110048-609405,GC-STORE-0512-4965,17.0,PURCHASE,2025-02-09 18:15:05,STORE-0512,POS-005,BATCH-STORE-0512-20250209-6,507770,SETTLED
TX-PROC-202503110048-290009,TX-POS-202503110048-290009,QRWK-7585,13.0,PURCHASE,2025-03-09 11:45:17,STORE-0512,POS-004,BATCH-STORE-0512-20250309-7,F09246,SETTLED
TX-PROC-202503110048-001072,TX-POS-202503110048-001072,6052606190413517,3.99,REFUND,2025-02-19 11:35:58,STORE-0512,POS-001,BATCH-STORE-0512-20250219-9,543804,SETTLED
TX-PROC-202503110048-430376,TX-POS-202503110048-430376,GC-STORE-0512-6874,1.21,PURCHASE,2025-02-21 11:07:27,STORE-0512,POS-004,BATCH-STORE-0512-20250221-2,VQ9298,SETTLED
TX-PROC-202503110048-912526,TX-POS-202503110048-912526,8156749357950694,2.99,PURCHASE,2025-03-07 12:24:45,STORE-0512,POS-004,BATCH-STORE-0512-20250307-4,239199,SETTLED
TX-PROC-202503110048-515642,TX-POS-202503110048-515642,FIAU-1894,3.99,PURCHASE,2025-02-24 12:29:37,STORE-0512,POS-004,BATCH-STORE-0512-20250224-8,351183,SETTLED
TX-PROC-202503110048-051246,TX-POS-202503110048-051246,SJEN-6471,2.99,REFUND,2025-02-22 04:12:03,STORE-0512,POS-002,BATCH-STORE-0512-20250221-8,S04365,SETTLED
TX-PROC-202503110048-313996,TX-POS-202503110048-313996,GC-STORE-0512-3358,21.99,PURCHASE,2025-03-06 14:58:21,STORE-0512,POS-004,BATCH-STORE-0512-20250306-7,522154,SETTLED
TX-PROC-202503110048-551075,TX-POS-202503110048-551075,GC-STORE-0512-5648,5.99,PURCHASE,2025-02-28 20:03:45,STORE-0512,POS-005,BATCH-STORE-0512-20250228-1,HP8035,SETTLED
TX-PROC-202503110048-446065,TX-POS-202503110048-446065,8796188261083522,7.99,REFUND,2025-02-26 18:23:55,STORE-0512,POS-001,BATCH-STORE-0512-20250226-4,XW6728,SETTLED
TX-PROC-202503110048-307339,TX-POS-202503110048-307339,5358424912918202,9.99,REFUND,2025-02-18 13:26:21,STORE-0512,POS-003,BATCH-STORE-0512-20250218-5,I52938,SETTLED
TX-PROC-202503110048-664629,TX-POS-202503110048-664629,4352033621093177,4.99,REFUND,2025-03-04 18:21:14,STORE-0512,POS-005,BATCH-STORE-0512-20250304-5,X79711,SETTLED
TX-PROC-202503110048-504495,TX-POS-202503110048-504495,3937970013685544,2.99,REFUND,2025-03-08 13:26:18,STORE-0512,POS-004,BATCH-STORE-0512-20250308-8,ZW9141,SETTLED
TX-PROC-202503110048-193900,TX-POS-202503110048-193900,GC-STORE-0512-2090,21.0,REFUND,2025-02-13 19:42:40,STORE-0512,POS-004,BATCH-STORE-0512-20250213-7,940815,SETTLED
TX-PROC-202503110048-944731,TX-POS-202503110048-944731,2525656936586136,6.0,PURCHASE,2025-03-10 13:05:31,STORE-0512,POS-002,BATCH-STORE-0512-20250310-5,598794,SETTLED
TX-PROC-202503110048-197863,TX-POS-202503110048-197863,5125101764789271,1.47,PURCHASE,2025-02-17 11:17:49,STORE-0512,POS-002,BATCH-STORE-0512-20250217-5,068549,SETTLED
TX-PROC-202503110048-019883,TX-POS-202503110048-019883,VXTO-4699,3.48,PURCHASE,2025-03-03 12:26:19,STORE-0512,POS-003,BATCH-STORE-0512-20250303-9,842003,SETTLED
TX-PROC-202503110048-778579,TX-POS-202503110048-778579,CARD-24967,0.0,BALANCE,2025-02-18 17:27:04,STORE-0512,POS-003,BATCH-STORE-0512-20250218-4,223140,SETTLED
TX-PROC-202503110048-336047,TX-POS-202503110048-336047,XFMY-7042,3.99,REFUND,2025-03-04 13:05:14,STORE-0512,POS-004,BATCH-STORE-0512-20250304-2,884618,SETTLED
TX-PROC-202503110048-695519,TX-POS-202503110048-695519,6588794406028987,0.0,BALANCE,2025-02-19 11:45:06,STORE-0512,POS-005,BATCH-STORE-0512-20250219-3,N10647,SETTLED
TX-PROC-202503110048-329930,TX-POS-202503110048-329930,LIQM-5590,2.98,PURCHASE,2025-02-18 12:47:16,STORE-0512,POS-001,BATCH-STORE-0512-20250218-5,L46542,SETTLED
TX-PROC-202503110048-186183,TX-POS-202503110048-186183,CARD-40597,3.07,PURCHASE,2025-02-28 12:17:20,STORE-0512,POS-003,BATCH-STORE-0512-20250228-5,X73128,SETTLED
TX-PROC-202503110048-371294,TX-POS-202503110048-371294,CARD-86037,1.69,PURCHASE,2025-02-27 11:28:10,STORE-0512,POS-002,BATCH-STORE-0512-20250227-9,278534,SETTLED
TX-PROC-202503110048-942187,TX-POS-202503110048-942187,CARD-50991,6.0,PURCHASE,2025-03-08 11:34:22,STORE-0512,POS-002,BATCH-STORE-0512-20250308-6,YH9478,SETTLED
TX-PROC-202503110048-283677,TX-POS-202503110048-283677,2569078522674212,2.0,PURCHASE,2025-02-17 18:46:25,STORE-0512,POS-005,BATCH-STORE-0512-20250217-2,D67008,SETTLED
TX-PROC-202503110048-366015,TX-POS-202503110048-366015,NZFQ-6343,6.5,PURCHASE,2025-02-20 13:24:04,STORE-0512,POS-004,BATCH-STORE-0512-20250220-9,KW9301,SETTLED
TX-PROC-202503110048-124876,TX-POS-202503110048-124876,5633990596575803,1.14,PURCHASE,2025-02-23 19:22:22,STORE-0512,POS-004,BATCH-STORE-0512-20250223-6,934822,SETTLED
TX-PROC-202503110048-374975,TX-POS-202503110048-374975,2525656936586136,0.1,PURCHASE,2025-02-15 21:56:54,STORE-0512,POS-001,BATCH-STORE-0512-20250215-6,SE1338,SETTLED
TX-PROC-202503110048-112599,TX-POS-202503110048-112599,CARD-60923,75.0,PURCHASE,2025-02-12 13:20:12,STORE-0512,POS-003,BATCH-STORE-0512-20250212-3,R68310,SETTLED
TX-PROC-202503110048-766667,TX-POS-202503110048-766667,GC-STORE-0512-2924,1.76,PURCHASE,2025-02-19 13:39:29,STORE-0512,POS-004,BATCH-STORE-0512-20250219-7,815579,SETTLED
TX-PROC-202503110048-202586,TX-POS-202503110048-202586,GC-STORE-0512-5678,46.99,REFUND,2025-02-17 11:43:33,STORE-0512,POS-005,BATCH-STORE-0512-20250217-2,064413,SETTLED
TX-PROC-202503110048-871274,TX-POS-202503110048-871274,CARD-38180,1.26,PURCHASE,2025-02-16 12:12:49,STORE-0512,POS-001,BATCH-STORE-0512-20250216-9,067413,SETTLED
TX-PROC-202503110048-932322,TX-POS-202503110048-932322,GC-STORE-0512-1130,6.99,PURCHASE,2025-02-10 19:25:38,STORE-0512,POS-004,BATCH-STORE-0512-20250210-6,069605,SETTLED
TX-PROC-202503110048-803109,TX-POS-202503110048-803109,3404215126116739,109.9,PURCHASE,2025-02-21 15:19:41,STORE-0512,POS-002,BATCH-STORE-0512-20250221-3,YR5936,SETTLED
TX-PROC-202503110048-205994,TX-POS-202503110048-205994,GC-STORE-0512-5634,0.0,BALANCE,2025-03-01 12:06:51,STORE-0512,POS-001,BATCH-STORE-0512-20250301-6,BH6256,SETTLED
TX-PROC-202503110048-321035,TX-POS-202503110048-321035,GC-STORE-0512-2840,3.99,PURCHASE,2025-03-03 12:16:41,STORE-0512,POS-005,BATCH-STORE-0512-20250303-9,JM7929,SETTLED
TX-PROC-202503110048-956550,TX-POS-202503110048-956550,3256062699316884,4.99,REFUND,2025-02-14 12:26:04,STORE-0512,POS-005,BATCH-STORE-0512-20250214-3,985620,SETTLED
TX-PROC-202503110048-011071,TX-POS-202503110048-011071,5633990596575803,9.94,REFUND,2025-03-04 08:00:16,STORE-0512,POS-004,BATCH-STORE-0512-20250304-3,F91657,SETTLED
TX-PROC-202503110048-706814,TX-POS-202503110048-706814,CARD-69093,17.0,PURCHASE,2025-02-11 18:27:46,STORE-0512,POS-001,BATCH-STORE-0512-20250211-5,116941,SETTLED
TX-PROC-202503110048-360074,TX-POS-202503110048-360074,GC-STORE-0512-2111,8.99,REFUND,2025-03-01 09:35:10,STORE-0512,POS-005,BATCH-STORE-0512-20250301-7,GK7966,SETTLED
TX-PROC-202503110048-249122,TX-POS-202503110048-249122,6946345139416684,3.99,REFUND,2025-02-25 11:12:42,STORE-0512,POS-002,BATCH-STORE-0512-20250225-6,G89147,SETTLED
TX-PROC-202503110048-623680,TX-POS-202503110048-623680,8606779267795999,3.37,PURCHASE,2025-02-13 12:25:29,STORE-0512,POS-005,BATCH-STORE-0512-20250213-8,729848,SETTLED
TX-PROC-202503110048-087499,TX-POS-202503110048-087499,BMZH-6085,5.0,PURCHASE,2025-03-07 11:59:08,STORE-0512,POS-001,BATCH-STORE-0512-20250307-2,RA4638,SETTLED
TX-PROC-202503110048-303690,TX-POS-202503110048-303690,DABD-9501,2.99,PURCHASE,2025-02-10 19:44:40,STORE-0512,POS-003,BATCH-STORE-0512-20250210-1,Z89538,SETTLED
TX-PROC-202503110048-585994,TX-POS-202503110048-585994,CARD-67031,16.99,REFUND,2025-02-15 17:05:16,STORE-0512,POS-004,BATCH-STORE-0512-20250215-8,304443,SETTLED
TX-PROC-202503110048-203160,TX-POS-202503110048-203160,GC-STORE-0512-6198,6.0,PURCHASE,2025-02-17 13:49:05,STORE-0512,POS-001,BATCH-STORE-0512-20250217-8,666102,SETTLED
TX-PROC-202503110048-365269,TX-POS-202503110048-365269,5829776931712955,0.0,BALANCE,2025-03-09 17:17:46,STORE-0512,POS-002,BATCH-STORE-0512-20250309-6,127473,SETTLED
TX-PROC-202503110048-740903,TX-POS-202503110048-740903,7219681144149727,26.43,PURCHASE,2025-03-11 12:29:07,STORE-0512,POS-004,BATCH-STORE-0512-20250311-2,DQ6101,SETTLED
TX-PROC-202503110048-915598,TX-POS-202503110048-915598,GC-STORE-0512-1177,1.99,PURCHASE,2025-02-13 13:42:03,STORE-0512,POS-004,BATCH-STORE-0512-20250213-3,415485,SETTLED
TX-PROC-202503110048-293659,TX-POS-202503110048-293659,4647755524973726,0.0,BALANCE,2025-03-06 18:32:36,STORE-0512,POS-003,BATCH-STORE-0512-20250306-8,NG8681,SETTLED
TX-PROC-202503110048-902298,TX-POS-202503110048-902298,2205083892062411,1.81,PURCHASE,2025-02-10 16:42:16,STORE-0512,POS-003,BATCH-STORE-0512-20250210-2,Q72670,SETTLED
TX-PROC-202503110048-243618,TX-POS-202503110048-243618,CARD-47716,1.59,PURCHASE,2025-02-16 12:23:32,STORE-0512,POS-002,BATCH-STORE-0512-20250216-9,J09978,SETTLED
TX-PROC-202503110048-492189,TX-POS-202503110048-492189,3094212090736438,1.0,PURCHASE,2025-03-01 13:36:27,STORE-0512,POS-003,BATCH-STORE-0512-20250301-9,341167,SETTLED
